"subj" "block" "trial" "stim" "target" "resp" "acc" "rt" "ITI" "difficulty" "task" "session"
69 "20" 10 "G" "b" "n" 1 701 810 2 "two" "001"
69 "20" 11 "B" "b" "y" 1 752 1313 2 "two" "001"
69 "20" 12 "g" "g" "y" 1 418 993 2 "two" "001"
69 "20" 13 "T" "b" "n" 1 768 621 2 "two" "001"
69 "20" 14 "V" "g" "n" 1 935 1174 2 "two" "001"
69 "20" 15 "V" "t" "n" 1 435 790 2 "two" "001"
69 "20" 16 "g" "v" "n" 1 585 855 2 "two" "001"
69 "20" 17 "t" "v" "n" 1 468 952 2 "two" "001"
69 "20" 18 "v" "g" "n" 1 768 534 2 "two" "001"
69 "20" 19 "b" "t" "n" 1 1587 782 2 "two" "001"
69 "20" 20 "b" "v" "n" 1 886 560 2 "two" "001"
69 "P" 1 "B" NA "n" 1 735 821 1 "P" "002"
69 "P" 2 "V" "b" "n" 1 368 952 1 "P" "002"
69 "P" 3 "V" "v" "n" 0 435 509 1 "P" "002"
69 "P" 4 "b" "v" "y" 0 498 548 1 "P" "002"
69 "P" 5 "B" "b" "n" 0 498 682 1 "P" "002"
69 "P" 6 "T" "b" "n" 1 719 1485 1 "P" "002"
69 "P" 7 "B" "t" "n" 1 484 1318 1 "P" "002"
69 "P" 8 "g" "b" "n" 1 619 1072 1 "P" "002"
69 "P" 9 "t" "g" "y" 0 719 597 1 "P" "002"
69 "P" 10 "V" "t" "n" 1 802 954 1 "P" "002"
69 "P" 11 "T" "v" "y" 0 485 1355 1 "P" "002"
69 "P" 12 "b" "t" "n" 1 769 971 1 "P" "002"
69 "P" 13 "v" "b" "y" 0 368 977 1 "P" "002"
69 "P" 14 "V" "v" "n" 0 752 1214 1 "P" "002"
69 "P" 15 "G" "v" "n" 1 635 1043 1 "P" "002"
69 "P" 16 "G" "g" "y" 1 435 716 1 "P" "002"
69 "P" 17 "g" "g" "n" 0 719 926 1 "P" "002"
69 "P" 18 "b" "g" "n" 1 585 1323 1 "P" "002"
69 "P" 19 "v" "b" "n" 1 519 686 1 "P" "002"
69 "P" 20 "t" "v" "n" 1 385 1367 1 "P" "002"
69 "P" 21 "b" "t" "n" 1 652 1229 1 "P" "002"
69 "P" 22 "V" "b" "n" 1 385 762 1 "P" "002"
69 "P" 23 "b" "v" "n" 1 501 1426 1 "P" "002"
69 "P" 24 "g" "b" "n" 1 452 1312 1 "P" "002"
69 "P" 25 "V" "g" "n" 1 401 1300 1 "P" "002"
69 "P" 26 "B" "v" "n" 1 368 797 1 "P" "002"
69 "P" 27 "V" "b" "n" 1 585 510 1 "P" "002"
69 "P" 28 "B" "v" "n" 1 435 1109 1 "P" "002"
69 "P" 29 "b" "b" "y" 1 368 503 1 "P" "002"
69 "P" 30 "G" "b" "n" 1 452 761 1 "P" "002"
69 "P" 31 "V" "g" "n" 1 452 617 1 "P" "002"
69 "P" 32 "v" "v" "n" 0 485 589 1 "P" "002"
69 "P" 33 "V" "v" "y" 1 367 567 1 "P" "002"
69 "P" 34 "g" "v" "n" 1 668 688 1 "P" "002"
69 "P" 35 "V" "g" "n" 1 385 1329 1 "P" "002"
69 "P" 36 "T" "v" "n" 1 419 1488 1 "P" "002"
69 "P" 37 "G" "t" "n" 1 502 606 1 "P" "002"
69 "P" 38 "g" "g" "n" 0 468 1254 1 "P" "002"
69 "P" 39 "t" "g" "n" 1 502 670 1 "P" "002"
69 "P" 40 "B" "t" "n" 1 484 1057 1 "P" "002"
69 "1" 1 "V" NA "n" 1 435 751 2 "adaptive" "002"
69 "1" 2 "G" NA "n" 1 498 960 2 "adaptive" "002"
69 "1" 3 "T" "v" "n" 1 551 830 2 "adaptive" "002"
69 "1" 4 "g" "g" "n" 0 518 1370 2 "adaptive" "002"
69 "1" 5 "v" "t" "n" 1 318 634 2 "adaptive" "002"
69 "1" 6 "g" "g" "n" 0 502 1155 2 "adaptive" "002"
69 "1" 7 "v" "v" "y" 1 519 562 2 "adaptive" "002"
69 "1" 8 "b" "g" "n" 1 786 840 2 "adaptive" "002"
69 "1" 9 "g" "v" "n" 1 452 1360 2 "adaptive" "002"
69 "1" 10 "B" "b" "n" 0 519 975 2 "adaptive" "002"
69 "1" 11 "g" "g" "y" 1 435 1131 2 "adaptive" "002"
69 "1" 12 "g" "b" "n" 1 852 1476 2 "adaptive" "002"
69 "1" 13 "V" "g" "n" 1 702 689 2 "adaptive" "002"
69 "1" 14 "B" "g" "n" 1 785 863 2 "adaptive" "002"
69 "1" 15 "T" "v" "y" 0 252 763 2 "adaptive" "002"
69 "1" 16 "t" "b" "n" 1 502 1401 2 "adaptive" "002"
69 "1" 17 "V" "t" "n" 1 502 939 2 "adaptive" "002"
69 "1" 18 "g" "t" "n" 1 401 672 2 "adaptive" "002"
69 "1" 19 "T" "v" "y" 0 602 648 2 "adaptive" "002"
69 "1" 20 "B" "g" "n" 1 719 772 2 "adaptive" "002"
69 "2" 1 "v" NA "n" 1 552 1033 2 "adaptive" "002"
69 "2" 2 "g" NA "n" 1 452 1287 2 "adaptive" "002"
69 "2" 3 "B" "v" "n" 1 435 1402 2 "adaptive" "002"
69 "2" 4 "V" "g" "n" 1 568 917 2 "adaptive" "002"
69 "2" 5 "T" "b" "n" 1 518 1475 2 "adaptive" "002"
69 "2" 6 "B" "v" "y" 0 535 622 2 "adaptive" "002"
69 "2" 7 "T" "t" "y" 1 551 759 2 "adaptive" "002"
69 "2" 8 "G" "b" "n" 1 535 1238 2 "adaptive" "002"
69 "2" 9 "g" "t" "n" 1 518 866 2 "adaptive" "002"
69 "2" 10 "v" "g" "y" 0 552 1115 2 "adaptive" "002"
69 "2" 11 "B" "g" "n" 1 536 1174 2 "adaptive" "002"
69 "2" 12 "G" "v" "n" 1 385 1300 2 "adaptive" "002"
69 "2" 13 "T" "b" "n" 1 469 1024 2 "adaptive" "002"
69 "2" 14 "v" "g" "n" 1 468 1035 2 "adaptive" "002"
69 "2" 15 "b" "t" "n" 1 402 1495 2 "adaptive" "002"
69 "2" 16 "t" "v" "n" 1 1052 880 2 "adaptive" "002"
69 "2" 17 "g" "b" "n" 1 1319 950 2 "adaptive" "002"
69 "2" 18 "v" "t" "n" 1 402 1029 2 "adaptive" "002"
69 "2" 19 "v" "g" "n" 1 852 989 2 "adaptive" "002"
69 "2" 20 "g" "v" "n" 1 1053 572 2 "adaptive" "002"
69 "3" 1 "g" NA "n" 1 685 599 3 "adaptive" "002"
69 "3" 2 "V" NA "n" 1 468 1020 3 "adaptive" "002"
69 "3" 3 "t" NA "n" 1 385 1279 3 "adaptive" "002"
69 "3" 4 "T" "g" "n" 1 517 1201 3 "adaptive" "002"
69 "3" 5 "v" "v" "y" 1 1119 1221 3 "adaptive" "002"
69 "3" 6 "B" "t" "n" 1 502 1153 3 "adaptive" "002"
69 "3" 7 "g" "t" "n" 1 585 1171 3 "adaptive" "002"
69 "3" 8 "G" "v" "n" 1 702 685 3 "adaptive" "002"
69 "3" 9 "g" "b" "n" 1 835 1046 3 "adaptive" "002"
69 "3" 10 "t" "g" "n" 1 936 629 3 "adaptive" "002"
69 "3" 11 "b" "g" "n" 1 586 653 3 "adaptive" "002"
69 "3" 12 "t" "g" "n" 1 684 1239 3 "adaptive" "002"
69 "3" 13 "b" "t" "n" 1 835 924 3 "adaptive" "002"
69 "3" 14 "g" "b" "n" 1 819 1151 3 "adaptive" "002"
69 "3" 15 "T" "t" "y" 1 636 885 3 "adaptive" "002"
69 "3" 16 "T" "b" "y" 0 401 1127 3 "adaptive" "002"
69 "3" 17 "b" "g" "n" 1 1136 1233 3 "adaptive" "002"
69 "3" 18 "g" "t" "n" 1 902 555 3 "adaptive" "002"
69 "3" 19 "B" "t" "n" 1 1570 1432 3 "adaptive" "002"
69 "3" 20 "B" "b" "y" 1 352 550 3 "adaptive" "002"
69 "4" 1 "G" NA "n" 1 703 647 4 "adaptive" "002"
69 "4" 2 "G" NA "n" 1 452 1316 4 "adaptive" "002"
69 "4" 3 "t" NA "n" 1 418 895 4 "adaptive" "002"
69 "4" 4 "v" NA "n" 1 552 979 4 "adaptive" "002"
69 "4" 5 "G" "g" "y" 1 351 694 4 "adaptive" "002"
69 "4" 6 "v" "g" "y" 0 803 1464 4 "adaptive" "002"
69 "4" 7 "G" "t" "n" 1 768 825 4 "adaptive" "002"
69 "4" 8 "v" "v" "y" 1 1319 1074 4 "adaptive" "002"
69 "4" 9 "t" "g" "n" 1 969 1246 4 "adaptive" "002"
69 "4" 10 "T" "v" "n" 1 786 1172 4 "adaptive" "002"
69 "4" 11 "g" "g" "y" 1 1720 1340 4 "adaptive" "002"
69 "4" 12 "T" "v" "n" 1 985 918 4 "adaptive" "002"
69 "4" 13 "v" "t" "y" 0 385 735 4 "adaptive" "002"
69 "4" 14 "b" "t" "n" 1 669 961 4 "adaptive" "002"
69 "4" 15 "t" "g" "n" 1 652 647 4 "adaptive" "002"
69 "4" 16 "G" "t" "n" 1 902 972 4 "adaptive" "002"
69 "4" 17 "b" "v" "n" 1 702 505 4 "adaptive" "002"
69 "4" 18 "B" "b" "n" 0 735 1046 4 "adaptive" "002"
69 "4" 19 "G" "t" "y" 0 752 1397 4 "adaptive" "002"
69 "4" 20 "g" "g" "y" 1 652 1129 4 "adaptive" "002"
69 "5" 1 "T" NA "n" 1 702 1467 4 "adaptive" "002"
69 "5" 2 "B" NA "n" 1 652 1022 4 "adaptive" "002"
69 "5" 3 "T" NA "n" 1 569 764 4 "adaptive" "002"
69 "5" 4 "T" NA "n" 1 1236 848 4 "adaptive" "002"
69 "5" 5 "T" "t" "y" 1 1069 680 4 "adaptive" "002"
69 "5" 6 "V" "b" "n" 1 485 713 4 "adaptive" "002"
69 "5" 7 "t" "t" "y" 1 1169 738 4 "adaptive" "002"
69 "5" 8 "V" "t" "n" 1 685 747 4 "adaptive" "002"
69 "5" 9 "G" "t" "n" 1 702 1309 4 "adaptive" "002"
69 "5" 10 "v" "v" "n" 0 318 977 4 "adaptive" "002"
69 "5" 11 "v" "t" "n" 1 435 524 4 "adaptive" "002"
69 "5" 12 "v" "v" "n" 0 919 1086 4 "adaptive" "002"
69 "5" 13 "b" "g" "n" 1 1002 1044 4 "adaptive" "002"
69 "5" 14 "g" "v" "n" 1 468 702 4 "adaptive" "002"
69 "5" 15 "B" "v" "y" 0 986 1017 4 "adaptive" "002"
69 "5" 16 "t" "v" "n" 1 502 995 4 "adaptive" "002"
69 "5" 17 "g" "b" "n" 1 485 759 4 "adaptive" "002"
69 "5" 18 "T" "g" "n" 1 500 830 4 "adaptive" "002"
69 "5" 19 "g" "b" "n" 1 419 762 4 "adaptive" "002"
69 "5" 20 "t" "t" "y" 1 652 1399 4 "adaptive" "002"
69 "6" 1 "t" NA "n" 1 636 1149 4 "adaptive" "002"
69 "6" 2 "t" NA "n" 1 335 1119 4 "adaptive" "002"
69 "6" 3 "V" NA "n" 1 484 1410 4 "adaptive" "002"
69 "6" 4 "v" NA "n" 1 435 1489 4 "adaptive" "002"
69 "6" 5 "G" "t" "y" 0 752 1000 4 "adaptive" "002"
69 "6" 6 "g" "t" "y" 0 352 706 4 "adaptive" "002"
69 "6" 7 "T" "v" "y" 0 435 1333 4 "adaptive" "002"
69 "6" 8 "t" "v" "n" 1 518 1306 4 "adaptive" "002"
69 "6" 9 "B" "g" "n" 1 1036 739 4 "adaptive" "002"
69 "6" 10 "v" "g" "n" 1 753 1322 4 "adaptive" "002"
69 "6" 11 "G" "t" "n" 1 502 705 4 "adaptive" "002"
69 "6" 12 "t" "t" "n" 0 669 1432 4 "adaptive" "002"
69 "6" 13 "t" "b" "n" 1 402 507 4 "adaptive" "002"
69 "6" 14 "B" "v" "y" 0 368 1267 4 "adaptive" "002"
69 "6" 15 "g" "g" "y" 1 335 852 4 "adaptive" "002"
69 "6" 16 "T" "t" "y" 1 402 577 4 "adaptive" "002"
69 "6" 17 "T" "t" "n" 0 718 1396 4 "adaptive" "002"
69 "6" 18 "G" "b" "n" 1 417 1352 4 "adaptive" "002"
69 "6" 19 "B" "g" "n" 1 402 989 4 "adaptive" "002"
69 "6" 20 "T" "t" "y" 1 551 706 4 "adaptive" "002"
69 "7" 1 "g" NA "n" 1 652 1428 3 "adaptive" "002"
69 "7" 2 "g" NA "n" 1 402 689 3 "adaptive" "002"
69 "7" 3 "B" NA "n" 1 485 775 3 "adaptive" "002"
69 "7" 4 "B" "g" "n" 1 1119 972 3 "adaptive" "002"
69 "7" 5 "b" "g" "n" 1 535 986 3 "adaptive" "002"
69 "7" 6 "v" "b" "n" 1 1320 1262 3 "adaptive" "002"
69 "7" 7 "v" "b" "n" 1 769 882 3 "adaptive" "002"
69 "7" 8 "G" "b" "n" 1 752 1101 3 "adaptive" "002"
69 "7" 9 "v" "v" "y" 1 1319 884 3 "adaptive" "002"
69 "7" 10 "G" "v" "y" 0 1403 1083 3 "adaptive" "002"
69 "7" 11 "B" "g" "n" 1 719 679 3 "adaptive" "002"
69 "7" 12 "t" "v" "n" 1 635 933 3 "adaptive" "002"
69 "7" 13 "B" "g" "n" 1 552 825 3 "adaptive" "002"
69 "7" 14 "t" "b" "n" 1 1169 521 3 "adaptive" "002"
69 "7" 15 "T" "t" "n" 0 1237 1270 3 "adaptive" "002"
69 "7" 16 "V" "b" "n" 1 786 1487 3 "adaptive" "002"
69 "7" 17 "t" "t" "y" 1 1236 1468 3 "adaptive" "002"
69 "7" 18 "T" "t" "n" 0 953 875 3 "adaptive" "002"
69 "7" 19 "G" "v" "n" 1 685 1256 3 "adaptive" "002"
69 "7" 20 "v" "t" "n" 1 334 1304 3 "adaptive" "002"
69 "8" 1 "T" NA "n" 1 302 1363 3 "adaptive" "002"
69 "8" 2 "T" NA "n" 1 435 710 3 "adaptive" "002"
69 "8" 3 "g" NA "n" 1 552 697 3 "adaptive" "002"
69 "8" 4 "v" "t" "n" 1 1419 720 3 "adaptive" "002"
69 "8" 5 "G" "t" "n" 1 1169 792 3 "adaptive" "002"
69 "8" 6 "G" "g" "y" 1 652 874 3 "adaptive" "002"
69 "8" 7 "g" "v" "n" 1 852 532 3 "adaptive" "002"
69 "8" 8 "B" "g" "n" 1 1069 691 3 "adaptive" "002"
69 "8" 9 "t" "g" "n" 1 1219 923 3 "adaptive" "002"
69 "8" 10 "b" "g" "n" 1 652 638 3 "adaptive" "002"
69 "8" 11 "v" "b" "n" 1 569 1007 3 "adaptive" "002"
69 "8" 12 "T" "t" "y" 1 419 531 3 "adaptive" "002"
69 "8" 13 "g" "b" "n" 1 751 873 3 "adaptive" "002"
69 "8" 14 "V" "v" "y" 1 267 979 3 "adaptive" "002"
69 "8" 15 "G" "t" "n" 1 1336 645 3 "adaptive" "002"
69 "8" 16 "G" "g" "y" 1 736 1011 3 "adaptive" "002"
69 "8" 17 "v" "v" "y" 1 686 863 3 "adaptive" "002"
69 "8" 18 "G" "g" "y" 1 518 739 3 "adaptive" "002"
69 "8" 19 "V" "g" "y" 0 1236 728 3 "adaptive" "002"
69 "8" 20 "v" "v" "y" 1 586 866 3 "adaptive" "002"
69 "9" 1 "t" NA "n" 1 702 533 4 "adaptive" "002"
69 "9" 2 "g" NA "n" 1 419 1116 4 "adaptive" "002"
69 "9" 3 "G" NA "n" 1 686 1310 4 "adaptive" "002"
69 "9" 4 "b" NA "n" 1 869 943 4 "adaptive" "002"
69 "9" 5 "t" "t" "y" 1 735 785 4 "adaptive" "002"
69 "9" 6 "v" "g" "n" 1 452 878 4 "adaptive" "002"
69 "9" 7 "T" "g" "n" 1 368 570 4 "adaptive" "002"
69 "9" 8 "G" "b" "n" 1 802 1358 4 "adaptive" "002"
69 "9" 9 "B" "t" "n" 1 802 821 4 "adaptive" "002"
69 "9" 10 "T" "v" "n" 1 936 1161 4 "adaptive" "002"
69 "9" 11 "V" "t" "y" 0 736 1359 4 "adaptive" "002"
69 "9" 12 "T" "g" "n" 1 384 1028 4 "adaptive" "002"
69 "9" 13 "b" "b" "n" 0 886 777 4 "adaptive" "002"
69 "9" 14 "T" "t" "n" 0 352 626 4 "adaptive" "002"
69 "9" 15 "v" "v" "n" 0 435 1178 4 "adaptive" "002"
69 "9" 16 "v" "t" "n" 1 669 684 4 "adaptive" "002"
69 "9" 17 "B" "b" "y" 1 515 811 4 "adaptive" "002"
69 "9" 18 "b" "t" "y" 0 402 561 4 "adaptive" "002"
69 "9" 19 "v" "v" "n" 0 568 1390 4 "adaptive" "002"
69 "9" 20 "b" "v" "n" 1 585 832 4 "adaptive" "002"
69 "10" 1 "t" NA "n" 1 518 1124 3 "adaptive" "002"
69 "10" 2 "t" NA "n" 1 653 915 3 "adaptive" "002"
69 "10" 3 "B" NA "n" 1 502 1196 3 "adaptive" "002"
69 "10" 4 "V" "t" "n" 1 1970 557 3 "adaptive" "002"
69 "10" 5 "V" "t" NA 0 NA 1091 3 "adaptive" "002"
69 "10" 6 "t" "b" "n" 1 515 1474 3 "adaptive" "002"
69 "10" 7 "v" "v" "n" 0 551 1160 3 "adaptive" "002"
69 "10" 8 "t" "v" "n" 1 501 1163 3 "adaptive" "002"
69 "10" 9 "G" "t" "n" 1 452 1247 3 "adaptive" "002"
69 "10" 10 "G" "v" "n" 1 751 1470 3 "adaptive" "002"
69 "10" 11 "G" "t" "y" 0 418 1153 3 "adaptive" "002"
69 "10" 12 "B" "g" "n" 1 802 1304 3 "adaptive" "002"
69 "10" 13 "G" "g" "y" 1 652 1395 3 "adaptive" "002"
69 "10" 14 "B" "g" "y" 0 368 1467 3 "adaptive" "002"
69 "10" 15 "B" "b" "n" 0 586 925 3 "adaptive" "002"
69 "10" 16 "B" "g" "y" 0 585 1257 3 "adaptive" "002"
69 "10" 17 "t" "b" "n" 1 669 855 3 "adaptive" "002"
69 "10" 18 "T" "b" "n" 1 869 931 3 "adaptive" "002"
69 "10" 19 "b" "b" "y" 1 669 773 3 "adaptive" "002"
69 "10" 20 "G" "t" "n" 1 485 961 3 "adaptive" "002"
69 "11" 1 "g" NA "n" 1 385 886 2 "two" "002"
69 "11" 2 "B" NA "n" 1 485 949 2 "two" "002"
69 "11" 3 "v" "g" "n" 1 1269 760 2 "two" "002"
69 "11" 4 "B" "b" "y" 1 652 760 2 "two" "002"
69 "11" 5 "T" "v" "n" 1 634 1260 2 "two" "002"
69 "11" 6 "G" "b" "n" 1 1469 521 2 "two" "002"
69 "11" 7 "b" "t" "y" 0 552 515 2 "two" "002"
69 "11" 8 "v" "g" NA 0 NA 926 2 "two" "002"
69 "11" 9 "g" "b" "n" 1 498 1055 2 "two" "002"
69 "11" 10 "b" "v" "y" 0 635 709 2 "two" "002"
69 "11" 11 "g" "g" "n" 0 369 941 2 "two" "002"
69 "11" 12 "g" "b" "n" 1 602 1489 2 "two" "002"
69 "11" 13 "V" "g" "n" 1 669 894 2 "two" "002"
69 "11" 14 "G" "g" "y" 1 485 1289 2 "two" "002"
69 "11" 15 "b" "v" "n" 1 602 764 2 "two" "002"
69 "11" 16 "B" "g" "y" 0 702 900 2 "two" "002"
69 "11" 17 "B" "b" "y" 1 419 503 2 "two" "002"
69 "11" 18 "V" "b" "n" 1 502 930 2 "two" "002"
69 "11" 19 "g" "b" "n" 1 1269 1051 2 "two" "002"
69 "11" 20 "V" "v" "y" 1 485 605 2 "two" "002"
69 "12" 1 "g" NA "n" 1 1486 830 2 "two" "002"
69 "12" 2 "b" NA "n" 1 519 804 2 "two" "002"
69 "12" 3 "G" "g" "y" 1 467 1006 2 "two" "002"
69 "12" 4 "B" "b" "n" 0 419 1100 2 "two" "002"
69 "12" 5 "v" "g" "n" 1 568 525 2 "two" "002"
69 "12" 6 "v" "b" "n" 1 651 1085 2 "two" "002"
69 "12" 7 "g" "v" "n" 1 752 1091 2 "two" "002"
69 "12" 8 "T" "v" "n" 1 602 1483 2 "two" "002"
69 "12" 9 "B" "g" "n" 1 485 1315 2 "two" "002"
69 "12" 10 "V" "t" "n" 1 585 1177 2 "two" "002"
69 "12" 11 "b" "b" "y" 1 652 1136 2 "two" "002"
69 "12" 12 "v" "v" "y" 1 518 918 2 "two" "002"
69 "12" 13 "V" "b" "n" 1 1270 1479 2 "two" "002"
69 "12" 14 "V" "v" "n" 0 502 982 2 "two" "002"
69 "12" 15 "b" "v" "n" 1 735 926 2 "two" "002"
69 "12" 16 "b" "v" "n" 1 719 1268 2 "two" "002"
69 "12" 17 "G" "b" "y" 0 518 1394 2 "two" "002"
69 "12" 18 "B" "b" "n" 0 418 500 2 "two" "002"
69 "12" 19 "T" "g" NA 0 NA 885 2 "two" "002"
69 "12" 20 "G" "b" "n" 1 498 678 2 "two" "002"
69 "13" 1 "G" NA "n" 1 685 1231 2 "two" "002"
69 "13" 2 "t" NA "n" 1 502 1370 2 "two" "002"
69 "13" 3 "v" "g" "n" 1 636 680 2 "two" "002"
69 "13" 4 "g" "t" "n" 1 585 892 2 "two" "002"
69 "13" 5 "G" "v" "n" 1 469 726 2 "two" "002"
69 "13" 6 "b" "g" "n" 1 502 760 2 "two" "002"
69 "13" 7 "G" "g" "y" 1 752 1325 2 "two" "002"
69 "13" 8 "T" "b" "n" 1 485 514 2 "two" "002"
69 "13" 9 "t" "g" "n" 1 1169 1360 2 "two" "002"
69 "13" 10 "V" "t" "n" 1 519 645 2 "two" "002"
69 "13" 11 "v" "t" "n" 1 935 1264 2 "two" "002"
69 "13" 12 "g" "v" "n" 1 469 753 2 "two" "002"
69 "13" 13 "g" "v" "n" 1 1269 762 2 "two" "002"
69 "13" 14 "T" "g" "n" 1 852 1304 2 "two" "002"
69 "13" 15 "b" "g" "n" 1 551 1234 2 "two" "002"
69 "13" 16 "v" "t" "n" 1 1169 712 2 "two" "002"
69 "13" 17 "g" "b" "n" 1 1135 1300 2 "two" "002"
69 "13" 18 "T" "v" "n" 1 769 1084 2 "two" "002"
69 "13" 19 "T" "g" "n" 1 1269 1404 2 "two" "002"
69 "13" 20 "B" "t" "n" 1 1420 1427 2 "two" "002"
69 "14" 1 "T" NA "n" 1 635 1340 2 "two" "002"
69 "14" 2 "T" NA "n" 1 385 1173 2 "two" "002"
69 "14" 3 "G" "t" "n" 1 435 1368 2 "two" "002"
69 "14" 4 "b" "t" "n" 1 635 1046 2 "two" "002"
69 "14" 5 "b" "g" "n" 1 335 916 2 "two" "002"
69 "14" 6 "t" "b" "n" 1 485 531 2 "two" "002"
69 "14" 7 "g" "b" "n" 1 352 756 2 "two" "002"
69 "14" 8 "V" "t" "n" 1 335 1251 2 "two" "002"
69 "14" 9 "t" "g" "n" 1 368 1384 2 "two" "002"
69 "14" 10 "v" "v" "n" 0 418 1237 2 "two" "002"
69 "14" 11 "g" "t" "n" 1 302 919 2 "two" "002"
69 "14" 12 "g" "v" "y" 0 436 964 2 "two" "002"
69 "14" 13 "g" "g" "n" 0 602 979 2 "two" "002"
69 "14" 14 "v" "g" "n" 1 685 1402 2 "two" "002"
69 "14" 15 "V" "g" "n" 1 485 659 2 "two" "002"
69 "14" 16 "g" "v" "n" 1 500 648 2 "two" "002"
69 "14" 17 "G" "v" "y" 0 385 738 2 "two" "002"
69 "14" 18 "T" "g" "n" 1 535 1196 2 "two" "002"
69 "14" 19 "v" "g" "n" 1 518 1358 2 "two" "002"
69 "14" 20 "b" "t" "n" 1 451 673 2 "two" "002"
69 "15" 1 "t" NA "n" 1 635 723 2 "two" "002"
69 "15" 2 "B" NA "n" 1 502 1353 2 "two" "002"
69 "15" 3 "T" "t" "y" 1 417 1050 2 "two" "002"
69 "15" 4 "T" "b" "n" 1 685 1294 2 "two" "002"
69 "15" 5 "b" "t" "y" 0 919 964 2 "two" "002"
69 "15" 6 "B" "t" "y" 0 585 1488 2 "two" "002"
69 "15" 7 "T" "b" "n" 1 485 978 2 "two" "002"
69 "15" 8 "G" "b" "n" 1 752 1118 2 "two" "002"
69 "15" 9 "v" "t" "n" 1 702 568 2 "two" "002"
69 "15" 10 "V" "g" "n" 1 1486 962 2 "two" "002"
69 "15" 11 "V" "v" "y" 1 719 1484 2 "two" "002"
69 "15" 12 "G" "v" "n" 1 635 1244 2 "two" "002"
69 "15" 13 "v" "v" "y" 1 936 1314 2 "two" "002"
69 "15" 14 "v" "g" "y" 0 352 672 2 "two" "002"
69 "15" 15 "b" "v" "n" 1 602 1234 2 "two" "002"
69 "15" 16 "B" "v" "n" 1 785 1409 2 "two" "002"
69 "15" 17 "v" "b" "y" 0 901 1047 2 "two" "002"
69 "15" 18 "v" "b" "n" 1 1419 924 2 "two" "002"
69 "15" 19 "B" "v" "n" 1 735 1157 2 "two" "002"
69 "15" 20 "B" "v" "y" 0 802 1367 2 "two" "002"
69 "16" 1 "t" NA "n" 1 652 991 2 "two" "002"
69 "16" 2 "t" NA "n" 1 318 609 2 "two" "002"
69 "16" 3 "T" "t" "n" 0 635 1030 2 "two" "002"
69 "16" 4 "B" "t" "n" 1 802 780 2 "two" "002"
69 "16" 5 "B" "t" "n" 1 485 736 2 "two" "002"
69 "16" 6 "T" "b" "n" 1 502 1213 2 "two" "002"
69 "16" 7 "V" "b" "n" 1 419 941 2 "two" "002"
69 "16" 8 "b" "t" "n" 1 485 729 2 "two" "002"
69 "16" 9 "v" "v" "y" 1 718 502 2 "two" "002"
69 "16" 10 "G" "b" "n" 1 602 1084 2 "two" "002"
69 "16" 11 "V" "v" "n" 0 585 996 2 "two" "002"
69 "16" 12 "B" "g" "n" 1 469 1493 2 "two" "002"
69 "16" 13 "G" "v" "n" 1 452 854 2 "two" "002"
69 "16" 14 "T" "b" "n" 1 686 963 2 "two" "002"
69 "16" 15 "B" "g" "n" 1 886 1045 2 "two" "002"
69 "16" 16 "b" "t" "n" 1 1453 910 2 "two" "002"
69 "16" 17 "V" "b" "n" 1 852 1063 2 "two" "002"
69 "16" 18 "t" "b" "n" 1 986 572 2 "two" "002"
69 "16" 19 "V" "v" "y" 1 635 1030 2 "two" "002"
69 "16" 20 "G" "t" "n" 1 969 1006 2 "two" "002"
69 "17" 1 "g" NA "n" 1 752 816 2 "two" "002"
69 "17" 2 "T" NA "n" 1 786 843 2 "two" "002"
69 "17" 3 "g" "g" "y" 1 452 911 2 "two" "002"
69 "17" 4 "B" "t" "n" 1 902 1001 2 "two" "002"
69 "17" 5 "v" "g" "n" 1 1419 1019 2 "two" "002"
69 "17" 6 "g" "b" "n" 1 1035 1369 2 "two" "002"
69 "17" 7 "B" "v" "y" 0 1136 1404 2 "two" "002"
69 "17" 8 "V" "g" "y" 0 318 558 2 "two" "002"
69 "17" 9 "G" "b" "n" 1 601 802 2 "two" "002"
69 "17" 10 "t" "v" "n" 1 435 898 2 "two" "002"
69 "17" 11 "g" "g" "y" 1 1136 784 2 "two" "002"
69 "17" 12 "T" "t" "y" 1 953 979 2 "two" "002"
69 "17" 13 "V" "g" "n" 1 903 1060 2 "two" "002"
69 "17" 14 "t" "t" "n" 0 736 713 2 "two" "002"
69 "17" 15 "t" "v" "n" 1 1003 1118 2 "two" "002"
69 "17" 16 "v" "t" "n" 1 786 1232 2 "two" "002"
69 "17" 17 "V" "t" "n" 1 485 585 2 "two" "002"
69 "17" 18 "B" "v" "n" 1 1436 1354 2 "two" "002"
69 "17" 19 "g" "v" "n" 1 551 770 2 "two" "002"
69 "17" 20 "B" "b" "y" 1 1053 725 2 "two" "002"
69 "18" 1 "B" NA "n" 1 552 1172 2 "two" "002"
69 "18" 2 "B" NA "n" 1 319 968 2 "two" "002"
69 "18" 3 "B" "b" "y" 1 853 652 2 "two" "002"
69 "18" 4 "T" "b" "n" 1 518 1113 2 "two" "002"
69 "18" 5 "G" "b" "n" 1 702 1056 2 "two" "002"
69 "18" 6 "v" "t" "n" 1 402 1346 2 "two" "002"
69 "18" 7 "G" "g" "n" 0 518 1154 2 "two" "002"
69 "18" 8 "G" "v" "n" 1 302 1428 2 "two" "002"
